CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	ENGLISH_FREQUENCY	ENGLISH_CD	ENGLISH_SUBTITLE_FREQUENCY	ENGLISH_SUBTITLE_CD	ENGLISH_FREQUENCY_LOG	ENGLISH_CD_LOG	LINE_IN_SOURCE
1488	FAUCET	faucet	73.0	57.0	1.4313725490196079	0.6795422031473534	1.8692317197309762	1.7634279935629373	13540
1489	CLOUD	clouds	511.0	382.0	10.019607843137255	4.554124940391035	2.709269960975831	2.583198773968623	3906
149	ITCHY	itchy	116.0	102.0	2.2745098039215685	1.2160228898426324	2.0681858617461617	2.012837224705172	9433
1490	RAT	rat	1663.0	941.0	32.6078431372549	11.218407248450168	3.2211533219547053	2.9740509027928774	1928
1491	MOUSE	mouse	975.0	400.0	19.11764705882353	4.768717215069147	2.9894498176666917	2.603144372620182	3746
1492	DUMB	dumb	2395.0	1501.0	46.96078431372549	17.894611349546974	3.3794868137172736	3.17666993266815	1295
1493	ONE	one	156684.0	8346.0	3072.235294117647	99.49928469241775	5.195027421937368	3.9215304135012423	37
1494	DIE	die	13318.0	4657.0	261.1372549019608	55.51979017644254	4.124471618919488	3.668199484198662	442
1495	HAPPY	glad	8740.0	4312.0	171.37254901960785	51.4067715784454	3.941561120236071	3.634779458145952	478
1496	GRANDMOTHER	grandmother	1417.0	754.0	27.784313725490197	8.98903195040534	3.151676230847048	2.8779469516291885	2300
1498	TWO	dos	85.0	69.0	1.6666666666666667	0.8226037195994278	1.9344984512435677	1.845098040014257	11988
1499	JUICE	juice	1371.0	830.0	26.88235294117647	9.895088221268479	3.137354111370733	2.919601023784111	2138
15	OTTER	Otter	69.0	27.0	1.3529411764705883	0.3218884120171674	1.845098040014257	1.4471580313422192	20522
150	WORRY	worry	14638.0	5727.0	287.01960784313724	68.27610872675251	4.1655114107855535	3.758003009299799	318
1500	FOUR	four	13045.0	4932.0	255.7843137254902	58.79828326180258	4.115477374186469	3.693111115462141	410
1501	BORE	perforate	9.0	9.0	0.17647058823529413	0.1072961373390558	1.0	1.0	33483
1502	GOAT	goat	537.0	338.0	10.529411764705882	4.029566046733429	2.7307822756663893	2.530199698203082	4250
1503	SALIVA	spittle	12.0	12.0	0.23529411764705882	0.1430615164520744	1.1139433523068367	1.1139433523068367	30073
1504	FLY (INSECT)	flies	717.0	558.0	14.058823529411764	6.65236051502146	2.8561244442423	2.747411807886423	2901
1505	SPERM	sperm	318.0	161.0	6.235294117647059	1.9194086790653315	2.503790683057181	2.2095150145426308	7053
1506	MEASURE	measure	537.0	445.0	10.529411764705882	5.3051979017644255	2.7307822756663893	2.649334858712142	3446
1507	FRUIT	fruit	1108.0	715.0	21.725490196078432	8.524082021936099	3.04493154614916	2.8549130223078554	2387
1508	KING	emperor	690.0	184.0	13.529411764705882	2.1936099189318075	2.8394780473741985	2.2671717284030137	6492
1509	MOSQUITO	gnat	22.0	21.0	0.43137254901960786	0.2503576537911302	1.3617278360175928	1.3424226808222062	23228
151	RAZOR	razor	351.0	252.0	6.882352941176471	3.0042918454935625	2.546542663478131	2.403120521175818	5253
1510	CHIN	chin	647.0	465.0	12.686274509803921	5.543633762517883	2.8115750058705933	2.66838591669	3319
1511	ROOSTER	cockerel	6.0	4.0	0.11764705882352941	0.047687172150691466	0.8450980400142568	0.6989700043360189	42632
1514	HEN	hen	163.0	107.0	3.196078431372549	1.2756318550309966	2.214843848047698	2.03342375548695	9172
1515	TEN	ten	7395.0	3273.0	145.0	39.02002861230329	3.8689969024871353	3.5150786750759226	627
1517	WASP	wasp	73.0	43.0	1.4313725490196079	0.5126371006199333	1.8692317197309762	1.6434526764861874	16020
1518	STUPID	foolish	893.0	685.0	17.50980392156863	8.166428230805913	2.951337518795918	2.8363241157067516	2467
1519	RUN	ran	4296.0	2870.0	84.23529411764706	34.215546018121124	3.633165353683903	3.458033192496506	704
152	HOOF	hoof	88.0	60.0	1.7254901960784315	0.7153075822603719	1.9493900066449128	1.7853298350107671	13157
1521	SEEM	seem	7131.0	4104.0	139.8235294117647	48.927038626609445	3.853211334503317	3.6133131614554594	502
1522	SOCK	socks	932.0	546.0	18.274509803921568	6.509298998569385	2.9698816437465	2.737987326333431	2944
1523	FORGET	forget	14130.0	5661.0	277.05882352941177	67.4892703862661	4.150172896393132	3.752969865029084	325
1524	WINE	wine	3078.0	1518.0	60.35294117647059	18.097281831187413	3.488409688903198	3.1815577738627865	1283
1525	COAST	coast	1361.0	795.0	26.686274509803923	9.477825464949929	3.1341771075767664	2.900913067737669	2207
1526	MEAL	meal	1472.0	1048.0	28.862745098039216	12.494039103481164	3.168202746842631	3.020775488193558	1741
1527	TICK	tick	370.0	204.0	7.254901960784314	2.432045779685265	2.569373909615046	2.311753861055754	6075
1528	FORGIVE	forgive	3917.0	2209.0	76.80392156862744	26.33524082021936	3.5930644316587177	3.3443922736851106	879
1529	LAST (FINAL)	last	36878.0	7731.0	723.0980392156863	92.16738197424893	4.566779136341192	3.8882918453565156	149
153	GREY	Grey	469.0	254.0	9.196078431372548	3.028135431568908	2.6720978579357175	2.406540180433955	5226
1530	BOWL	bowl	1094.0	682.0	21.45098039215686	8.130662851692895	3.0394141191761372	2.8344207036815328	2478
1531	BRANCH	limb	238.0	195.0	4.666666666666667	2.324749642346209	2.3783979009481375	2.292256071356476	6259
1532	SHEAR	shear	21.0	18.0	0.4117647058823529	0.2145922746781116	1.3424226808222062	1.2787536009528289	25201
1533	BE HUNGRY	hungry	3931.0	2441.0	77.07843137254902	29.101096804959468	3.594613509160098	3.3877456596088638	811
1534	FEVER	fever	1017.0	570.0	19.941176470588236	6.795422031473534	3.00774777800074	2.756636108245848	2842
1535	SWORD	sword	1335.0	462.0	26.176470588235293	5.5078683834048645	3.125806458139527	2.6655809910179533	3343
1536	UNDERSTAND	understand	24605.0	6811.0	482.45098039215685	81.19933237958989	4.391041019671128	3.8332746392905634	228
1537	SPRINGTIME	spring	1597.0	1027.0	31.313725490196077	12.243681449690033	3.2035767749779724	3.011993114659257	1776
1538	SCORPION	scorpion	136.0	55.0	2.6666666666666665	0.6556986170720077	2.1367205671564067	1.7481880270062005	13872
1539	BASKET	basket	672.0	428.0	13.176470588235293	5.1025274201239865	2.828015064223977	2.6324572921847245	3560
154	UDDER	udder	11.0	11.0	0.21568627450980393	0.13113972341440153	1.0791812460476249	1.0791812460476249	31302
1540	EYELASH	eyelash	44.0	34.0	0.8627450980392157	0.4053409632808775	1.6532125137753437	1.5440680443502757	18131
1541	CULTIVATE	cultivate	48.0	45.0	0.9411764705882353	0.536480686695279	1.6901960800285136	1.662757831681574	15506
1542	ACCOMPANY	accompany	242.0	213.0	4.745098039215686	2.5393419170243208	2.385606273598312	2.330413773349191	5869
1543	SNAIL	snail	90.0	54.0	1.7647058823529411	0.6437768240343348	1.9590413923210936	1.7403626894942439	14025
1544	SOMETIMES	sometimes	9129.0	4393.0	179.0	52.3724368144969	3.960470777534299	3.6428600525844916	465
1545	HOST	host	766.0	511.0	15.019607843137255	6.092036242250835	2.884795363948981	2.709269960975831	3098
1546	TWICE	twice	3191.0	2287.0	62.568627450980394	27.265140677157845	3.5040628826786917	3.3594560201209864	859
1547	SOUP	broth	45.0	39.0	0.8823529411764706	0.4649499284692418	1.662757831681574	1.6020599913279623	16771
1548	UGLY	ugly	2150.0	1433.0	42.15686274509804	17.083929422985218	3.3326404103874627	3.1565491513317814	1336
1549	TRIBE	tribe	325.0	192.0	6.372549019607843	2.2889842632331905	2.513217600067939	2.285557309007774	6334
1550	PREVENT	prevent	666.0	544.0	13.058823529411764	6.48545541249404	2.824125833916549	2.7363965022766426	2952
1551	FEMALE	female	1612.0	1037.0	31.607843137254903	12.362899380066763	3.2076343673889616	3.016197353512439	1759
1552	GLOOMY	gloomy	123.0	99.0	2.411764705882353	1.1802575107296138	2.093421685162235	2.0	9611
1553	MALE	male	1731.0	1106.0	33.94117647058823	13.18550309966619	3.2385478876813276	3.044147620878723	1668
1554	MAN	men	19011.0	4996.0	372.7647058823529	59.56127801621364	4.279027805622721	3.698709349442587	398
1555	CHAMELEON	chameleon	37.0	20.0	0.7254901960784313	0.23843586075345732	1.5797835966168101	1.3222192947339193	23627
1556	YOLK	yolk	21.0	19.0	0.4117647058823529	0.22651406771578447	1.3424226808222062	1.3010299956639813	24709
1557	BEGINNING	beginning	3219.0	2242.0	63.11764705882353	26.728659990462567	3.507855871695831	3.350829273582968	874
1558	SIMILAR	alike	579.0	482.0	11.352941176470589	5.746304244158321	2.7634279935629373	2.683947130751512	3228
1559	MONEY	money	32679.0	5647.0	640.7647058823529	67.32236528373868	4.514282047860378	3.7518946880437474	327
156	RED	red	7551.0	3042.0	148.05882352941177	36.26609442060086	3.8780619812900126	3.483301952358167	672
1560	FACE	face	14747.0	5610.0	289.15686274509807	66.88125894134478	4.168733128934079	3.749040268703457	332
1561	ARMY	army	4370.0	1506.0	85.68627450980392	17.954220314735338	3.6405808064896528	3.1781132523146316	1287
1562	MIND	mind	24715.0	6870.0	484.6078431372549	81.9027181688126	4.392978186542541	3.837019948540908	224
1563	PYTHON	python	79.0	41.0	1.5490196078431373	0.4887935145445875	1.9030899869919435	1.6232492903979006	16419
1564	LAZY	lazy	591.0	445.0	11.588235294117647	5.3051979017644255	2.77232170672292	2.649334858712142	3445
1565	HEAVEN	heaven	2887.0	1608.0	56.6078431372549	19.170243204577968	3.4605971888976015	3.2065560440990297	1213
1566	GUN	rifle	743.0	385.0	14.568627450980392	4.589890319504054	2.8715729355458786	2.586587304671755	3881
1567	DOOR	doorway	164.0	149.0	3.215686274509804	1.7763471626132572	2.2174839442139063	2.1760912590556813	7417
1568	ARRANGE	arrange	791.0	657.0	15.509803921568627	7.832618025751073	2.8987251815894934	2.8182258936139557	2557
1569	CHEESE	cheese	1991.0	1130.0	39.03921568627451	13.47162613257034	3.29928933408768	3.053462604925455	1638
157	DYE	dye	197.0	139.0	3.8627450980392157	1.6571292322365285	2.296665190261531	2.146128035678238	7740
1570	EQUAL	equal	682.0	535.0	13.372549019607844	6.378159275154983	2.8344207036815328	2.72916478969277	2987
1571	SELL	sell	4705.0	2441.0	92.25490196078431	29.101096804959468	3.6726519228400023	3.3877456596088638	812
1572	SURPRISED	surprised	2808.0	2099.0	55.05882352941177	25.023843586075348	3.448551739201578	3.322219294733919	923
1573	SWELL	swollen	165.0	143.0	3.235294117647059	1.7048164043872198	2.220108088040055	2.1583624920952498	7624
1574	FLOAT	float	381.0	308.0	7.470588235294118	3.671912255603243	2.582063362911709	2.4899584794248346	4571
1575	COCKROACH	roach	135.0	73.0	2.6470588235294117	0.8702908917501193	2.1335389083702174	1.8692317197309762	11605
1577	AND	and	682780.0	8379.0	13387.843137254902	99.89270386266095	5.834281427337299	3.9232440186302764	5
1578	IGUANA	iguana	40.0	19.0	0.7843137254901961	0.22651406771578447	1.6127838567197355	1.3010299956639813	24370
1579	BE	are	265672.0	8362.0	5209.254901960784	99.69003338102051	5.424347419871935	3.92236209678479	18
1580	ONLY	only	55269.0	8118.0	1083.7058823529412	96.78111587982833	4.742489464581775	3.9095025414054154	106
1581	ALLIGATOR	alligator	178.0	125.0	3.4901960784313726	1.4902241297091083	2.2528530309798933	2.100370545117563	8287
1583	BRAIN	brains	1401.0	1028.0	27.470588235294116	12.255603242727707	3.14674801363064	3.012415374762433	1773
1584	BLISTER	blister	48.0	39.0	0.9411764705882353	0.4649499284692418	1.6901960800285136	1.6020599913279623	16768
1585	SLEEP	sleep	11625.0	4661.0	227.94117647058823	55.56747734859323	4.065430318620369	3.668572269184558	440
1587	SMELL (STINK)	stink	673.0	513.0	13.196078431372548	6.115879828326181	2.82865989653532	2.710963118995276	3091
1588	TURN	turn	15630.0	5931.0	306.47058823529414	70.70815450643777	4.193986763085695	3.7732011423563443	300
1589	HUMMINGBIRD	hummingbird	31.0	23.0	0.6078431372549019	0.27420123986647593	1.505149978319906	1.380211241711606	22194
1590	WAIT (FOR)	await	181.0	162.0	3.549019607843137	1.9313304721030045	2.2600713879850747	2.2121876044039577	7001
1591	UP	upwards	46.0	44.0	0.9019607843137255	0.5245588936576061	1.6720978579357175	1.6532125137753437	15808
1592	CHEST	chest	2090.0	1177.0	40.98039215686274	14.031950405340964	3.3203540328176717	3.0711452904510828	1582
1593	DEEP	deep	3896.0	2454.0	76.3921568627451	29.256080114449215	3.5907304057926903	3.3900514964589874	806
1594	FLOUR	flour	161.0	110.0	3.156862745098039	1.3113972341440154	2.2095150145426308	2.0453229787866576	8989
1596	LOCK	lock	2885.0	1866.0	56.568627450980394	22.24606580829757	3.4602963267574753	3.2711443179490782	1044
1597	AIRPLANE	plane	4872.0	1691.0	95.52941176470588	20.15975202670482	3.6877964113812944	3.228400358703005	1152
1598	NORTH	North	3258.0	1616.0	63.88235294117647	19.26561754887935	3.513084360465144	3.208710019906401	1206
1599	WORD	words	6223.0	3315.0	122.01960784313725	39.520743919885554	3.7940695839816323	3.520614521878236	614
16	SLED	sled	149.0	62.0	2.9215686274509802	0.7391511683357177	2.1760912590556813	1.7993405494535817	12948
160	SET (HEAVENLY BODIES)	set	11805.0	5185.0	231.47058823529412	61.814496900333815	4.072102778885176	3.7148325124333326	377
1600	SKIRT	skirt	508.0	385.0	9.96078431372549	4.589890319504054	2.7067177823367587	2.586587304671755	3883
1601	WEAK	weak	1607.0	1181.0	31.50980392156863	14.079637577491656	3.2062860444124324	3.0726174765452368	1577
1602	WAKE UP	waken	20.0	17.0	0.39215686274509803	0.20267048164043874	1.3222192947339193	1.255272505103306	26002
1603	MOSQUE	mosque	60.0	25.0	1.1764705882352942	0.2980448259418217	1.7853298350107671	1.414973347970818	21303
1605	SKULL	skull	750.0	503.0	14.705882352941176	5.996661897949452	2.8756399370041685	2.7024305364455254	3133
1606	INSIDE	inside	10775.0	4811.0	211.27450980392157	57.355746304244164	4.03245758271493	3.6823256186678073	423
1607	HATE	hate	10944.0	4752.0	214.58823529411765	56.65236051502146	4.0392157659039505	3.6769678142947586	428
1608	LISTEN	Listen	27784.0	6965.0	544.7843137254902	83.03528850739151	4.443810401121398	3.8429834701222174	214
1609	IDEA	idea	18311.0	6359.0	359.03921568627453	75.81068192656176	4.262735779666486	3.803457115648414	259
1610	PROSTITUTE	whore	1076.0	616.0	21.098039215686274	7.343824511206486	3.0322157032979815	2.7902851640332416	2674
1611	INVITE	invite	1509.0	1111.0	29.58823529411765	13.245112064854554	3.1789769472931693	3.0461047872460387	1653
1612	LETTER	letter	4213.0	1758.0	82.6078431372549	20.9585121602289	3.6246945312720813	3.245265839457461	1112
1613	COLOR	colour	444.0	302.0	8.705882352941176	3.6003814973772057	2.6483600109809315	2.481442628502305	4629
1614	SUMMIT	summit	170.0	79.0	3.3333333333333335	0.9418216499761565	2.2329961103921536	1.9030899869919435	11076
1615	ESCAPE	escape	2258.0	1386.0	44.27450980392157	16.523605150214593	3.353916230920363	3.1420764610732848	1372
1616	CLOTH	cloth	311.0	236.0	6.098039215686274	2.8135431568907965	2.494154594018443	2.374748346010104	5469
1617	GRANDCHILD	grandchild	78.0	63.0	1.5294117647058822	0.7510729613733906	1.8976270912904414	1.806179973983887	12754
1618	GRANDSON	grandson	407.0	246.0	7.980392156862745	2.9327610872675254	2.61066016308988	2.392696953259666	5335
1619	GRANDDAUGHTER	granddaughter	330.0	203.0	6.470588235294118	2.420123986647592	2.519827993775719	2.3096301674258988	6084
162	HICCOUGH	hiccup	27.0	22.0	0.5294117647058824	0.26227944682880305	1.4471580313422192	1.3617278360175928	22684
1620	SON	son	20949.0	5145.0	410.7647058823529	61.3376251788269	4.321184027302314	3.7114697818743276	383
1621	SNEEZE	sneeze	150.0	103.0	2.9411764705882355	1.2279446828803053	2.1789769472931693	2.0170333392987803	9407
1622	SHIRT	shirt	2365.0	1400.0	46.372549019607845	16.690510252742012	3.3740147402919116	3.1464381352857744	1359
1623	SPEAK	speak	9546.0	4289.0	187.1764705882353	51.13257033857892	3.979866922564903	3.6324572921847245	479
1624	EMPTY	empty	2409.0	1764.0	47.23529411764706	21.030042918454935	3.3820170425748683	3.2467447097238415	1108
1625	DEAD	dead	22898.0	5926.0	448.98039215686276	70.6485455412494	4.35981651710126	3.772834927239018	301
1626	EXPLAIN	explain	5670.0	3386.0	111.17647058823529	40.367191225560326	3.753659647285999	3.5298151966446305	596
1627	CHAIN	chain	1082.0	739.0	21.215686274509803	8.810205054840248	3.0346284566253203	2.8692317197309762	2332
1628	SQUIRREL	squirrel	279.0	165.0	5.470588235294118	1.967095851216023	2.4471580313422194	2.220108088040055	6948
1629	EVENING	evening	6155.0	2803.0	120.68627450980392	33.41678588459705	3.789298611159441	3.447778009294621	718
163	BLACK	black	8565.0	3190.0	167.94117647058823	38.03051979017644	3.9327780700605506	3.5039268041935103	640
1630	MACAW	macaw	12.0	5.0	0.23529411764705882	0.05960896518836433	1.1139433523068367	0.7781512503836436	40801
1631	FAST	swift	197.0	157.0	3.8627450980392157	1.87172150691464	2.296665190261531	2.1986570869544226	7175
1632	FLOOR	floor	5132.0	2732.0	100.62745098039215	32.570338578922275	3.710371264260763	3.436639631692661	737
1633	FLAT	flat	1337.0	913.0	26.215686274509803	10.884597043395328	3.1264561134318045	2.960946195733831	1978
1634	HUNDRED	hundred	4015.0	2138.0	78.72549019607843	25.48879351454459	3.603793704136963	3.330210784571528	902
1635	OBEY	obey	456.0	340.0	8.941176470588236	4.0534096328087745	2.6599162000698504	2.5327543789924976	4239
1636	MOTIONLESS	motionless	17.0	15.0	0.3333333333333333	0.17882689556509299	1.255272505103306	1.2041199826559248	27192
1638	TRUTH	truth	9801.0	4193.0	192.1764705882353	49.98807820696233	3.9913146981766108	3.622628426129325	493
1639	BEER	beer	3850.0	1805.0	75.49019607843137	21.518836432999525	3.585573518622731	3.256717745977487	1078
164	KANGAROO	kangaroo	118.0	59.0	2.3137254901960786	0.7033857892226991	2.0755469613925306	1.7781512503836436	13292
1640	SIBLING	siblings	100.0	80.0	1.9607843137254901	0.9537434430138293	2.0043213737826426	1.9084850188786497	10975
1641	SILK	silk	499.0	345.0	9.784313725490197	4.113018597997139	2.6989700043360187	2.5390760987927767	4199
1642	NIECE	niece	486.0	275.0	9.529411764705882	3.2784930853600383	2.6875289612146345	2.4409090820652177	4936
1643	COUSIN	cousin	2491.0	1041.0	48.84313725490196	12.410586552217454	3.396548037987132	3.0178677189635055	1752
1644	RELATIVES	relative	397.0	324.0	7.784313725490196	3.862660944206009	2.5998830720736876	2.5118833609788744	4396
1645	SHORT	short	4367.0	2823.0	85.62745098039215	33.6552217453505	3.640282629696681	3.450864692379766	711
1646	GIRL	girl	28413.0	6143.0	557.1176470588235	73.23557463042442	4.453532376125107	3.7884512070234555	276
1647	FOAL	pony	413.0	261.0	8.098039215686274	3.111587982832618	2.617000341120899	2.4183012913197452	5145
1648	ANVIL	anvil	32.0	24.0	0.6274509803921569	0.2861230329041488	1.5185139398778875	1.3979400086720377	21514
1650	WATCH	watch	16831.0	5882.0	330.01960784313724	70.1239866475918	4.226135722473645	3.7695988483874463	306
1651	TEAR (OF EYE)	tears	1140.0	817.0	22.352941176470587	9.740104911778731	3.0572856444182146	2.912753303671323	2167
1652	INSTEAD	instead	4043.0	2822.0	79.27450980392157	33.64329995231283	3.6068111469189637	3.450710878146919	712
1653	BLIND	blind	2337.0	1353.0	45.8235294117647	16.13018597997139	3.3688445068258215	3.1316186643491255	1397
1654	LIGHTNING	lightening	26.0	25.0	0.5098039215686274	0.2980448259418217	1.4313637641589874	1.414973347970818	21281
1655	BLINK	wink	180.0	119.0	3.5294117647058822	1.4186933714830712	2.2576785748691846	2.0791812460476247	8599
1656	NEVER	never	69490.0	8158.0	1362.549019607843	97.25798760133524	4.841928561375192	3.9116369331294423	98
1657	TRUE	real	22583.0	6453.0	442.80392156862746	76.93133047210301	4.353800865138863	3.809828961067886	247
1659	DOLL	doll	1263.0	648.0	24.764705882352942	7.725321888412018	3.1017470739463664	2.812244696800369	2585
166	MAINLAND	mainland	154.0	92.0	3.019607843137255	1.0968049594659037	2.1903316981702914	1.968482948553935	10074
1662	CAPE	headland	6.0	4.0	0.11764705882352941	0.047687172150691466	0.8450980400142568	0.6989700043360189	43429
1663	BED	bed	9543.0	4113.0	187.11764705882354	49.0343347639485	3.9797304306622854	3.614264287358705	500
1664	RAFT	raft	240.0	131.0	4.705882352941177	1.5617548879351455	2.3820170425748683	2.12057393120585	8060
1665	BEAT	beat	6716.0	3192.0	131.68627450980392	38.05436337625179	3.8271753482986925	3.504198918539445	639
1666	MUTE	mute	127.0	94.0	2.4901960784313726	1.1206485455412494	2.1072099696478683	1.9777236052888478	9941
1667	HOLE	hole	2969.0	1755.0	58.21568627450981	20.92274678111588	3.4727564493172123	3.244524511570084	1116
1668	GRIEF	sorrow	350.0	243.0	6.862745098039215	2.8969957081545066	2.545307116465824	2.387389826338729	5376
1669	ANCESTORS	ancestors	279.0	192.0	5.470588235294118	2.2889842632331905	2.4471580313422194	2.285557309007774	6315
1670	RAPIDS	rapids	52.0	31.0	1.0196078431372548	0.36957558416785885	1.724275869600789	1.505149978319906	19136
1671	TOWER	tower	1165.0	540.0	22.84313725490196	6.437768240343348	3.0666985504229953	2.7331972651065692	2968
1672	WRITE	write	6467.0	2942.0	126.80392156862744	35.073915116833575	3.8107700112343634	3.468790262099611	691
1673	ARM	arms	3050.0	1883.0	59.80392156862745	22.448736289938008	3.484442207642407	3.2750808984568587	1030
1674	POOR	poor	6583.0	3224.0	129.07843137254903	38.43586075345732	3.8184898222042136	3.5085297189712867	635
1675	PROMISE	promise	7809.0	3874.0	153.11764705882354	46.18502622794468	3.8926510338773004	3.588271706842329	526
1676	ALWAYS	always	33418.0	7495.0	655.2549019607843	89.35383881735814	4.523993450315614	3.874829577879722	169
1678	HUT	shelter	595.0	375.0	11.666666666666666	4.470672389127325	2.7752462597402365	2.575187844927661	3964
1679	LOAD	burden	501.0	391.0	9.823529411764707	4.661421077730091	2.7007037171450192	2.593286067020457	3813
168	REST	relax	4936.0	2807.0	96.7843137254902	33.464473056747735	3.6934631272195313	3.4483971034577676	717
1680	HELMET	helmet	483.0	303.0	9.470588235294118	3.6123032904148786	2.6848453616444123	2.482873583608754	4626
1681	WAIST	waist	262.0	220.0	5.137254901960785	2.622794468288031	2.419955748489758	2.3443922736851106	5748
1682	GUILTY	guilty	3177.0	1538.0	62.294117647058826	18.335717691940868	3.5021538928713607	3.187238619831479	1267
1683	BUSH	bush	720.0	403.0	14.117647058823529	4.804482594182165	2.857935264719429	2.606381365110605	3718
1685	AFTER	after	34812.0	7645.0	682.5882352941177	91.14210777300906	4.5417414500957305	3.8834342936830093	156
1686	BEHIND	behind	9581.0	4729.0	187.86274509803923	56.378159275154985	3.9814561665221264	3.6748611407378116	430
1688	FATE	fate	1375.0	865.0	26.96078431372549	10.31235097758703	3.1386184338994925	2.937517892017347	2055
1689	SMOKE (INHALE)	smoking	1334.0	943.0	26.15686274509804	11.242250834525514	3.125481265700594	2.974971994298069	1926
169	IT	it	963712.0	8377.0	18896.313725490196	99.86886027658561	5.98394771743588	3.9231403560252005	6
1690	FENCE	fence	819.0	552.0	16.058823529411764	6.580829756795422	2.9138138523837167	2.7427251313046983	2920
1691	FLEXIBLE	flexible	136.0	121.0	2.6666666666666665	1.4425369575584168	2.1367205671564067	2.0863598306747484	8471
1692	FRIDAY	Friday	2429.0	1331.0	47.627450980392155	15.867906533142586	3.385606273598312	3.1245042248342823	1415
1693	THURSDAY	Thursday	1232.0	778.0	24.15686274509804	9.27515498330949	3.0909630765957314	2.8915374576725643	2246
1694	WEDNESDAY	Wednesday	932.0	609.0	18.274509803921568	7.260371959942776	2.9698816437465	2.785329835010767	2703
1695	TUESDAY	Tuesday	1206.0	765.0	23.647058823529413	9.120171673819742	3.081707270097349	2.884228769632604	2278
1696	SURRENDER	surrender	789.0	438.0	15.470588235294118	5.221745350500716	2.8976270912904414	2.6424645202421213	3497
1697	MONDAY	Monday	1698.0	1034.0	33.294117647058826	12.327134000953745	3.230193378869046	3.0149403497929366	1763
1698	CURVED	curved	31.0	26.0	0.6078431372549019	0.3099666189794945	1.505149978319906	1.4313637641589874	20759
1699	SUNDAY	Sunday	2206.0	1226.0	43.254901960784316	14.616118264186934	3.343802333161655	3.088844562727004	1523
17	EYELID	eyelid	17.0	13.0	0.3333333333333333	0.15498330948974726	1.255272505103306	1.146128035678238	28575
1700	SATURDAY	Saturday	2423.0	1354.0	47.509803921568626	16.142107773009062	3.3845326154942486	3.1319392952104246	1395
1702	HOLY	sacred	715.0	497.0	14.019607843137255	5.9251311397234145	2.8549130223078554	2.6972293427597176	3166
1703	SIX	six	10176.0	4351.0	199.52941176470588	51.871721506914646	4.007619774517403	3.6386888866901237	472
1704	SEVEN	seven	5327.0	2780.0	104.45098039215686	33.14258464473057	3.7265642161622448	3.4442009888641594	725
1705	EIGHT	eight	5010.0	2682.0	98.23529411764706	31.97424892703863	3.699924402742477	3.428620672671939	745
1706	ELEVEN	eleven	662.0	469.0	12.980392156862745	5.591320934668574	2.821513528404773	2.6720978579357175	3293
1707	TWELVE	Twelve	960.0	649.0	18.823529411764707	7.737243681449691	2.9827233876685453	2.8129133566428557	2583
1708	THIRTEEN	Thirteen	268.0	195.0	5.254901960784314	2.324749642346209	2.429752280002408	2.292256071356476	6267
1709	FIFTEEN	Fifteen	895.0	618.0	17.54901960784314	7.367668097281832	2.9523080096621253	2.791690649020118	2668
1710	TWENTY	Twenty	1378.0	892.0	27.019607843137255	10.634239389604197	3.13956426617585	2.9508514588885464	2013
1711	TELL	tell	87949.0	8121.0	1724.4901960784314	96.81688125894135	4.94423584379348	3.9096629851540183	105
1712	OATH	oath	504.0	308.0	9.882352941176471	3.671912255603243	2.7032913781186614	2.4899584794248346	4576
1713	EIGHTEEN	Eighteen	310.0	245.0	6.078431372549019	2.9208392942298524	2.4927603890268375	2.3909351071033793	5353
1714	NINETEEN	Nineteen	169.0	134.0	3.3137254901960786	1.597520267048164	2.230448921378274	2.130333768495006	7920
1715	THIRTY	Thirty	876.0	590.0	17.176470588235293	7.033857892226991	2.9429995933660407	2.7715874808812555	2766
1716	FORTY	Forty	539.0	383.0	10.568627450980392	4.566046733428708	2.7323937598229686	2.584331224367531	3898
1717	FIFTY	fifty	960.0	640.0	18.823529411764707	7.629947544110634	2.9827233876685453	2.8068580295188172	2611
1718	SIXTY	Sixty	277.0	209.0	5.431372549019608	2.491654744873629	2.444044795918076	2.322219294733919	5968
1719	BURY	bury	1054.0	757.0	20.666666666666668	9.02479732951836	3.0232524596337114	2.8796692056320534	2292
1720	SIGN	sign	6797.0	3519.0	133.27450980392157	41.952789699570815	3.832381160247041	3.546542663478131	581
1721	SEVENTY	seventy	105.0	85.0	2.0588235294117645	1.0133524082021936	2.0253058652647704	1.9344984512435677	10583
1722	EIGHTY	Eighty	129.0	110.0	2.5294117647058822	1.3113972341440154	2.113943352306837	2.0453229787866576	8982
1724	NINETY	Ninety	142.0	120.0	2.784313725490196	1.4306151645207439	2.155336037465062	2.0827853703164503	8531
1725	CORRECT (RIGHT)	correct	2292.0	1504.0	44.94117647058823	17.93037672865999	3.3604040547299387	3.1775364999298623	1293
1726	WET	wet	2000.0	1405.0	39.21568627450981	16.75011921793038	3.3012470886362113	3.147985320683805	1354
1727	THRESHOLD	threshold	141.0	119.0	2.764705882352941	1.4186933714830712	2.1522883443830563	2.0791812460476247	8594
1728	ROTTEN	rotten	891.0	650.0	17.470588235294116	7.749165474487364	2.950364854376123	2.813580988568192	2578
1730	CHEEK	cheeks	225.0	206.0	4.411764705882353	2.4558893657606107	2.3541084391474008	2.315970345456918	6016
1732	SKY	sky	2285.0	1233.0	44.80392156862745	14.699570815450645	3.359076226059263	3.091315159697223	1514
